year,month,day,DISCHARGE,DATE,FLAG_NEGATIVE,FLAG_ZERO,RoC,FLAG_RoC,FLAG_IQR,FLAG_REPEATED,OUTLIER_IF,FLAGGED
2017,9,5,177.2,2017-09-05,False,False,0.10000000000002274,False,False,False,False,False
2017,9,6,158.1,2017-09-06,False,False,19.099999999999994,True,False,False,False,True
2017,9,7,141.3,2017-09-07,False,False,16.799999999999983,False,False,False,False,False
2017,9,8,138.5,2017-09-08,False,False,2.8000000000000114,False,False,False,False,False
2017,9,9,138.4,2017-09-09,False,False,0.09999999999999432,False,False,False,False,False
2017,9,10,138.3,2017-09-10,False,False,0.09999999999999432,False,False,False,False,False
2017,9,11,138.2,2017-09-11,False,False,0.10000000000002274,False,False,False,False,False
2017,9,12,138.1,2017-09-12,False,False,0.09999999999999432,False,False,False,False,False
2017,9,13,132.5,2017-09-13,False,False,5.599999999999994,False,False,False,False,False
2017,9,14,119.0,2017-09-14,False,False,13.5,False,False,False,False,False
2017,9,15,118.9,2017-09-15,False,False,0.09999999999999432,False,False,False,False,False
2017,9,16,118.9,2017-09-16,False,False,0.0,False,False,False,False,False
2017,9,17,118.8,2017-09-17,False,False,0.10000000000000853,False,False,False,False,False
2017,9,18,110.1,2017-09-18,False,False,8.700000000000003,False,False,False,False,False
2017,9,19,77.13,2017-09-19,False,False,32.97,True,False,False,False,True
2017,9,20,72.63,2017-09-20,False,False,4.5,False,False,False,False,False
2017,9,21,70.66,2017-09-21,False,False,1.9699999999999989,False,False,False,False,False
2017,9,22,66.6,2017-09-22,False,False,4.060000000000002,False,False,False,False,False
2017,9,23,66.58,2017-09-23,False,False,0.01999999999999602,False,False,False,False,False
2017,9,24,66.55,2017-09-24,False,False,0.030000000000001137,False,False,False,False,False
2017,9,25,66.51,2017-09-25,False,False,0.03999999999999204,False,False,False,False,False
2017,9,26,66.32,2017-09-26,False,False,0.19000000000001194,False,False,False,False,False
2017,9,27,58.08,2017-09-27,False,False,8.239999999999995,False,False,False,False,False
2017,9,28,59.91,2017-09-28,False,False,1.8299999999999983,False,False,False,False,False
2017,9,29,64.37,2017-09-29,False,False,4.460000000000008,False,False,False,False,False
2017,9,30,64.33,2017-09-30,False,False,0.04000000000000625,False,False,False,False,False
2017,10,1,62.55,2017-10-01,False,False,1.7800000000000011,False,False,False,False,False
2017,10,2,59.99,2017-10-02,False,False,2.559999999999995,False,False,False,False,False
2017,10,3,59.96,2017-10-03,False,False,0.030000000000001137,False,False,False,False,False
2017,10,4,0.0,2017-10-04,False,True,59.96,True,False,False,False,True
2017,10,5,48.67,2017-10-05,False,False,48.67,True,False,False,False,True
2017,10,6,39.09,2017-10-06,False,False,9.579999999999998,False,False,False,False,False
2017,10,7,37.53,2017-10-07,False,False,1.5600000000000023,False,False,False,False,False
2017,10,8,37.51,2017-10-08,False,False,0.020000000000003126,False,False,False,False,False
2017,10,9,37.52,2017-10-09,False,False,0.010000000000005116,False,False,False,False,False
2017,10,10,37.5,2017-10-10,False,False,0.020000000000003126,False,False,False,False,False
2017,10,11,27.66,2017-10-11,False,False,9.84,False,False,False,False,False
2017,10,12,20.41,2017-10-12,False,False,7.25,False,False,False,False,False
2017,10,13,20.41,2017-10-13,False,False,0.0,False,False,False,False,False
2017,10,14,20.42,2017-10-14,False,False,0.010000000000001563,False,False,False,False,False
2017,10,15,20.41,2017-10-15,False,False,0.010000000000001563,False,False,False,False,False
2017,10,16,0.0,2017-10-16,False,True,20.41,True,False,False,False,True
2017,10,17,-0.129,2017-10-17,True,False,0.129,False,False,False,False,True
2017,10,18,-0.118,2017-10-18,True,False,0.01100000000000001,False,False,False,False,True
2017,10,19,-0.094,2017-10-19,True,False,0.023999999999999994,False,False,False,False,True
2017,10,20,-0.083,2017-10-20,True,False,0.010999999999999996,False,False,False,False,True
2017,10,21,0.0,2017-10-21,False,True,0.083,False,False,False,False,True
2017,10,22,15.79,2017-10-22,False,False,15.79,False,False,False,False,False
2017,10,23,15.79,2017-10-23,False,False,0.0,False,False,False,False,False
2017,10,24,15.78,2017-10-24,False,False,0.009999999999999787,False,False,False,False,False
2017,10,25,15.78,2017-10-25,False,False,0.0,False,False,False,False,False
2017,10,26,15.79,2017-10-26,False,False,0.009999999999999787,False,False,False,False,False
2017,10,27,18.06,2017-10-27,False,False,2.2699999999999996,False,False,False,False,False
2017,10,28,20.99,2017-10-28,False,False,2.9299999999999997,False,False,False,False,False
2017,10,29,20.99,2017-10-29,False,False,0.0,False,False,False,False,False
2017,10,30,21.0,2017-10-30,False,False,0.010000000000001563,False,False,False,False,False
2017,10,31,21.01,2017-10-31,False,False,0.010000000000001563,False,False,True,False,True
2017,11,1,21.01,2017-11-01,False,False,0.0,False,False,True,False,True
2017,11,2,21.01,2017-11-02,False,False,0.0,False,False,True,False,True
2017,11,3,21.01,2017-11-03,False,False,0.0,False,False,True,False,True
2017,11,4,21.01,2017-11-04,False,False,0.0,False,False,True,False,True
2017,11,5,22.91,2017-11-05,False,False,1.8999999999999986,False,False,False,False,False
2017,11,6,24.1,2017-11-06,False,False,1.1900000000000013,False,False,False,False,False
2017,11,7,24.09,2017-11-07,False,False,0.010000000000001563,False,False,False,False,False
2017,11,8,20.55,2017-11-08,False,False,3.539999999999999,False,False,False,False,False
2017,11,9,17.96,2017-11-09,False,False,2.59,False,False,False,False,False
2017,11,10,23.94,2017-11-10,False,False,5.98,False,False,False,False,False
2017,11,11,28.13,2017-11-11,False,False,4.189999999999998,False,False,False,False,False
2017,11,12,28.13,2017-11-12,False,False,0.0,False,False,False,False,False
2017,11,13,28.14,2017-11-13,False,False,0.010000000000001563,False,False,False,False,False
2017,11,14,28.14,2017-11-14,False,False,0.0,False,False,False,False,False
2017,11,15,28.14,2017-11-15,False,False,0.0,False,False,False,False,False
2017,11,16,28.14,2017-11-16,False,False,0.0,False,False,False,False,False
2017,11,17,28.13,2017-11-17,False,False,0.010000000000001563,False,False,False,False,False
2017,11,18,28.13,2017-11-18,False,False,0.0,False,False,False,False,False
2017,11,19,28.14,2017-11-19,False,False,0.010000000000001563,False,False,False,False,False
2017,11,20,28.12,2017-11-20,False,False,0.019999999999999574,False,False,False,False,False
2017,11,21,28.12,2017-11-21,False,False,0.0,False,False,False,False,False
2017,11,22,28.13,2017-11-22,False,False,0.00999999999999801,False,False,False,False,False
2017,11,23,28.14,2017-11-23,False,False,0.010000000000001563,False,False,False,False,False
2017,11,24,28.15,2017-11-24,False,False,0.00999999999999801,False,False,False,False,False
2017,11,25,28.15,2017-11-25,False,False,0.0,False,False,False,False,False
2017,11,26,28.14,2017-11-26,False,False,0.00999999999999801,False,False,False,False,False
2017,11,27,28.15,2017-11-27,False,False,0.00999999999999801,False,False,False,False,False
2017,11,28,26.41,2017-11-28,False,False,1.7399999999999984,False,False,False,False,False
2017,11,29,23.97,2017-11-29,False,False,2.4400000000000013,False,False,False,False,False
2017,11,30,23.97,2017-11-30,False,False,0.0,False,False,False,False,False
2017,12,1,23.98,2017-12-01,False,False,0.010000000000001563,False,False,False,False,False
2017,12,2,23.98,2017-12-02,False,False,0.0,False,False,False,False,False
2017,12,3,23.99,2017-12-03,False,False,0.00999999999999801,False,False,False,False,False
2017,12,4,23.98,2017-12-04,False,False,0.00999999999999801,False,False,False,False,False
2017,12,5,23.97,2017-12-05,False,False,0.010000000000001563,False,False,False,False,False
2017,12,6,23.96,2017-12-06,False,False,0.00999999999999801,False,False,False,False,False
2017,12,7,23.97,2017-12-07,False,False,0.00999999999999801,False,False,False,False,False
2017,12,8,23.97,2017-12-08,False,False,0.0,False,False,False,False,False
2017,12,9,23.97,2017-12-09,False,False,0.0,False,False,False,False,False
2017,12,10,23.96,2017-12-10,False,False,0.00999999999999801,False,False,False,False,False
2017,12,11,21.32,2017-12-11,False,False,2.6400000000000006,False,False,False,False,False
2017,12,12,18.83,2017-12-12,False,False,2.490000000000002,False,False,False,False,False
2017,12,13,18.81,2017-12-13,False,False,0.019999999999999574,False,False,False,False,False
2017,12,14,18.82,2017-12-14,False,False,0.010000000000001563,False,False,False,False,False
2017,12,15,24.96,2017-12-15,False,False,6.140000000000001,False,False,False,False,False
2017,12,16,32.85,2017-12-16,False,False,7.890000000000001,False,False,False,False,False
2017,12,17,28.55,2017-12-17,False,False,4.300000000000001,False,False,False,False,False
2017,12,18,18.98,2017-12-18,False,False,9.57,False,False,False,False,False
2017,12,19,18.99,2017-12-19,False,False,0.00999999999999801,False,False,False,False,False
2017,12,20,18.98,2017-12-20,False,False,0.00999999999999801,False,False,False,False,False
2017,12,21,20.45,2017-12-21,False,False,1.4699999999999989,False,False,False,False,False
2017,12,22,23.25,2017-12-22,False,False,2.8000000000000007,False,False,False,False,False
2017,12,23,23.25,2017-12-23,False,False,0.0,False,False,False,False,False
2017,12,24,23.25,2017-12-24,False,False,0.0,False,False,False,False,False
2017,12,25,23.24,2017-12-25,False,False,0.010000000000001563,False,False,False,False,False
2017,12,26,23.25,2017-12-26,False,False,0.010000000000001563,False,False,False,False,False
2017,12,27,23.27,2017-12-27,False,False,0.019999999999999574,False,False,False,False,False
2017,12,28,23.26,2017-12-28,False,False,0.00999999999999801,False,False,False,False,False
2017,12,29,23.25,2017-12-29,False,False,0.010000000000001563,False,False,False,False,False
2017,12,30,23.23,2017-12-30,False,False,0.019999999999999574,False,False,False,False,False
2017,12,31,23.24,2017-12-31,False,False,0.00999999999999801,False,False,False,False,False
2018,1,1,23.25,2018-01-01,False,False,0.010000000000001563,False,False,False,False,False
2018,1,2,23.27,2018-01-02,False,False,0.019999999999999574,False,False,False,False,False
2018,1,3,23.26,2018-01-03,False,False,0.00999999999999801,False,False,False,False,False
2018,1,4,23.25,2018-01-04,False,False,0.010000000000001563,False,False,False,False,False
2018,1,5,23.25,2018-01-05,False,False,0.0,False,False,False,False,False
2018,1,6,23.25,2018-01-06,False,False,0.0,False,False,False,False,False
2018,1,7,23.23,2018-01-07,False,False,0.019999999999999574,False,False,False,False,False
2018,1,8,23.23,2018-01-08,False,False,0.0,False,False,False,False,False
2018,1,9,23.23,2018-01-09,False,False,0.0,False,False,False,False,False
2018,1,10,23.24,2018-01-10,False,False,0.00999999999999801,False,False,False,False,False
2018,1,11,23.25,2018-01-11,False,False,0.010000000000001563,False,False,False,False,False
2018,1,12,23.25,2018-01-12,False,False,0.0,False,False,False,False,False
2018,1,13,23.24,2018-01-13,False,False,0.010000000000001563,False,False,False,False,False
2018,1,14,23.25,2018-01-14,False,False,0.010000000000001563,False,False,False,False,False
2018,1,15,23.23,2018-01-15,False,False,0.019999999999999574,False,False,False,False,False
2018,1,16,23.24,2018-01-16,False,False,0.00999999999999801,False,False,False,False,False
2018,1,17,23.24,2018-01-17,False,False,0.0,False,False,False,False,False
2018,1,18,23.24,2018-01-18,False,False,0.0,False,False,False,False,False
2018,1,19,23.24,2018-01-19,False,False,0.0,False,False,False,False,False
2018,1,20,22.09,2018-01-20,False,False,1.1499999999999986,False,False,False,False,False
2018,1,21,19.64,2018-01-21,False,False,2.4499999999999993,False,False,False,False,False
2018,1,22,19.66,2018-01-22,False,False,0.019999999999999574,False,False,False,False,False
2018,1,23,19.64,2018-01-23,False,False,0.019999999999999574,False,False,False,False,False
2018,1,24,19.64,2018-01-24,False,False,0.0,False,False,False,False,False
2018,1,25,19.64,2018-01-25,False,False,0.0,False,False,False,False,False
2018,1,26,19.64,2018-01-26,False,False,0.0,False,False,False,False,False
2018,1,27,19.65,2018-01-27,False,False,0.00999999999999801,False,False,False,False,False
2018,1,28,19.63,2018-01-28,False,False,0.019999999999999574,False,False,False,False,False
2018,1,29,19.65,2018-01-29,False,False,0.019999999999999574,False,False,False,False,False
2018,1,30,19.64,2018-01-30,False,False,0.00999999999999801,False,False,False,False,False
2018,1,31,19.65,2018-01-31,False,False,0.00999999999999801,False,False,False,False,False
2018,2,1,19.67,2018-02-01,False,False,0.020000000000003126,False,False,False,False,False
2018,2,2,19.66,2018-02-02,False,False,0.010000000000001563,False,False,False,False,False
2018,2,3,19.66,2018-02-03,False,False,0.0,False,False,False,False,False
2018,2,4,19.66,2018-02-04,False,False,0.0,False,False,False,False,False
2018,2,5,15.55,2018-02-05,False,False,4.109999999999999,False,False,False,False,False
2018,2,6,13.18,2018-02-06,False,False,2.370000000000001,False,False,False,False,False
2018,2,7,13.17,2018-02-07,False,False,0.009999999999999787,False,False,False,False,False
2018,2,8,13.17,2018-02-08,False,False,0.0,False,False,False,False,False
2018,2,9,13.17,2018-02-09,False,False,0.0,False,False,False,False,False
2018,2,10,13.17,2018-02-10,False,False,0.0,False,False,False,False,False
2018,2,11,13.18,2018-02-11,False,False,0.009999999999999787,False,False,False,False,False
2018,2,12,13.16,2018-02-12,False,False,0.019999999999999574,False,False,False,False,False
2018,2,13,13.15,2018-02-13,False,False,0.009999999999999787,False,False,False,False,False
2018,2,14,13.17,2018-02-14,False,False,0.019999999999999574,False,False,False,False,False
2018,2,15,10.93,2018-02-15,False,False,2.24,False,False,False,False,False
2018,2,16,8.94,2018-02-16,False,False,1.9900000000000002,False,False,False,False,False
2018,2,17,8.92,2018-02-17,False,False,0.019999999999999574,False,False,False,False,False
2018,2,18,8.92,2018-02-18,False,False,0.0,False,False,False,False,False
2018,2,19,8.93,2018-02-19,False,False,0.009999999999999787,False,False,False,False,False
2018,2,20,8.94,2018-02-20,False,False,0.009999999999999787,False,False,False,False,False
2018,2,21,8.93,2018-02-21,False,False,0.009999999999999787,False,False,False,False,False
2018,2,22,8.91,2018-02-22,False,False,0.019999999999999574,False,False,False,False,False
2018,2,23,8.93,2018-02-23,False,False,0.019999999999999574,False,False,False,False,False
2018,2,24,8.92,2018-02-24,False,False,0.009999999999999787,False,False,False,False,False
2018,2,25,8.91,2018-02-25,False,False,0.009999999999999787,False,False,False,False,False
2018,2,26,8.93,2018-02-26,False,False,0.019999999999999574,False,False,False,False,False
2018,2,27,8.92,2018-02-27,False,False,0.009999999999999787,False,False,False,False,False
2018,2,28,8.93,2018-02-28,False,False,0.009999999999999787,False,False,False,False,False
2018,3,1,8.93,2018-03-01,False,False,0.0,False,False,False,False,False
2018,3,2,8.94,2018-03-02,False,False,0.009999999999999787,False,False,False,False,False
2018,3,3,8.93,2018-03-03,False,False,0.009999999999999787,False,False,False,False,False
2018,3,4,8.94,2018-03-04,False,False,0.009999999999999787,False,False,False,False,False
2018,3,5,8.96,2018-03-05,False,False,0.02000000000000135,False,False,False,False,False
2018,3,6,8.93,2018-03-06,False,False,0.030000000000001137,False,False,False,False,False
2018,3,7,8.94,2018-03-07,False,False,0.009999999999999787,False,False,False,False,False
2018,3,8,8.94,2018-03-08,False,False,0.0,False,False,False,False,False
2018,3,9,8.95,2018-03-09,False,False,0.009999999999999787,False,False,False,False,False
2018,3,10,8.95,2018-03-10,False,False,0.0,False,False,False,False,False
2018,3,11,10.92,2018-03-11,False,False,1.9700000000000006,False,False,False,False,False
2018,3,12,13.64,2018-03-12,False,False,2.7200000000000006,False,False,False,False,False
2018,3,13,13.64,2018-03-13,False,False,0.0,False,False,False,False,False
2018,3,14,13.64,2018-03-14,False,False,0.0,False,False,False,False,False
2018,3,15,13.65,2018-03-15,False,False,0.009999999999999787,False,False,False,False,False
2018,3,16,13.65,2018-03-16,False,False,0.0,False,False,False,False,False
2018,3,17,13.64,2018-03-17,False,False,0.009999999999999787,False,False,False,False,False
2018,3,18,13.65,2018-03-18,False,False,0.009999999999999787,False,False,False,False,False
2018,3,19,13.64,2018-03-19,False,False,0.009999999999999787,False,False,False,False,False
2018,3,20,13.65,2018-03-20,False,False,0.009999999999999787,False,False,True,False,True
2018,3,21,13.65,2018-03-21,False,False,0.0,False,False,True,False,True
2018,3,22,13.65,2018-03-22,False,False,0.0,False,False,True,False,True
2018,3,23,13.65,2018-03-23,False,False,0.0,False,False,True,False,True
2018,3,24,13.65,2018-03-24,False,False,0.0,False,False,True,False,True
2018,3,25,13.66,2018-03-25,False,False,0.009999999999999787,False,False,False,False,False
2018,3,26,13.66,2018-03-26,False,False,0.0,False,False,False,False,False
2018,3,27,13.65,2018-03-27,False,False,0.009999999999999787,False,False,False,False,False
2018,3,28,13.65,2018-03-28,False,False,0.0,False,False,False,False,False
2018,3,29,13.66,2018-03-29,False,False,0.009999999999999787,False,False,False,False,False
2018,3,30,13.66,2018-03-30,False,False,0.0,False,False,False,False,False
2018,3,31,13.66,2018-03-31,False,False,0.0,False,False,False,False,False
2018,4,1,13.67,2018-04-01,False,False,0.009999999999999787,False,False,False,False,False
2018,4,2,13.67,2018-04-02,False,False,0.0,False,False,False,False,False
2018,4,3,13.68,2018-04-03,False,False,0.009999999999999787,False,False,False,False,False
2018,4,4,13.66,2018-04-04,False,False,0.019999999999999574,False,False,False,False,False
2018,4,5,13.67,2018-04-05,False,False,0.009999999999999787,False,False,False,False,False
2018,4,6,13.67,2018-04-06,False,False,0.0,False,False,False,False,False
2018,4,7,15.01,2018-04-07,False,False,1.3399999999999999,False,False,False,False,False
2018,4,8,17.21,2018-04-08,False,False,2.200000000000001,False,False,False,False,False
2018,4,9,17.22,2018-04-09,False,False,0.00999999999999801,False,False,False,False,False
2018,4,10,17.23,2018-04-10,False,False,0.010000000000001563,False,False,False,False,False
2018,4,11,17.23,2018-04-11,False,False,0.0,False,False,False,False,False
2018,4,12,17.22,2018-04-12,False,False,0.010000000000001563,False,False,False,False,False
2018,4,13,17.24,2018-04-13,False,False,0.019999999999999574,False,False,False,False,False
2018,4,14,17.22,2018-04-14,False,False,0.019999999999999574,False,False,False,False,False
2018,4,15,17.22,2018-04-15,False,False,0.0,False,False,False,False,False
2018,4,16,17.22,2018-04-16,False,False,0.0,False,False,False,False,False
2018,4,17,17.24,2018-04-17,False,False,0.019999999999999574,False,False,False,False,False
2018,4,18,31.44,2018-04-18,False,False,14.200000000000003,False,False,False,False,False
2018,4,19,51.75,2018-04-19,False,False,20.31,True,False,False,False,True
2018,4,20,61.8,2018-04-20,False,False,10.049999999999997,False,False,False,False,False
2018,4,21,65.52,2018-04-21,False,False,3.719999999999999,False,False,False,False,False
2018,4,22,69.95,2018-04-22,False,False,4.430000000000007,False,False,False,False,False
2018,4,23,69.93,2018-04-23,False,False,0.01999999999999602,False,False,False,False,False
2018,4,24,75.21,2018-04-24,False,False,5.279999999999987,False,False,False,False,False
2018,4,25,90.8,2018-04-25,False,False,15.590000000000003,False,False,False,False,False
2018,4,26,104.6,2018-04-26,False,False,13.799999999999997,False,False,False,False,False
2018,4,27,110.3,2018-04-27,False,False,5.700000000000003,False,False,False,False,False
2018,4,28,119.9,2018-04-28,False,False,9.600000000000009,False,False,False,False,False
2018,4,29,126.7,2018-04-29,False,False,6.799999999999997,False,False,False,False,False
2018,4,30,126.7,2018-04-30,False,False,0.0,False,False,False,False,False
2018,5,1,126.7,2018-05-01,False,False,0.0,False,False,False,False,False
2018,5,2,126.7,2018-05-02,False,False,0.0,False,False,False,False,False
2018,5,3,115.5,2018-05-03,False,False,11.200000000000003,False,False,False,False,False
2018,5,4,111.0,2018-05-04,False,False,4.5,False,False,True,False,True
2018,5,5,111.0,2018-05-05,False,False,0.0,False,False,True,False,True
2018,5,6,111.0,2018-05-06,False,False,0.0,False,False,True,False,True
2018,5,7,111.0,2018-05-07,False,False,0.0,False,False,True,False,True
2018,5,8,111.0,2018-05-08,False,False,0.0,False,False,True,False,True
2018,5,9,118.5,2018-05-09,False,False,7.5,False,False,False,False,False
2018,5,10,124.3,2018-05-10,False,False,5.799999999999997,False,False,False,False,False
2018,5,11,124.4,2018-05-11,False,False,0.10000000000000853,False,False,False,False,False
2018,5,12,124.6,2018-05-12,False,False,0.19999999999998863,False,False,False,False,False
2018,5,13,124.8,2018-05-13,False,False,0.20000000000000284,False,False,False,False,False
2018,5,14,124.9,2018-05-14,False,False,0.10000000000000853,False,False,False,False,False
2018,5,15,125.0,2018-05-15,False,False,0.09999999999999432,False,False,False,False,False
2018,5,16,128.0,2018-05-16,False,False,3.0,False,False,False,False,False
2018,5,17,130.0,2018-05-17,False,False,2.0,False,False,False,False,False
2018,5,18,130.1,2018-05-18,False,False,0.09999999999999432,False,False,False,False,False
2018,5,19,130.2,2018-05-19,False,False,0.09999999999999432,False,False,False,False,False
2018,5,20,130.3,2018-05-20,False,False,0.10000000000002274,False,False,False,False,False
2018,5,21,130.4,2018-05-21,False,False,0.09999999999999432,False,False,False,False,False
2018,5,22,130.4,2018-05-22,False,False,0.0,False,False,False,False,False
2018,5,23,130.5,2018-05-23,False,False,0.09999999999999432,False,False,False,False,False
2018,5,24,126.7,2018-05-24,False,False,3.799999999999997,False,False,False,False,False
2018,5,25,119.9,2018-05-25,False,False,6.799999999999997,False,False,False,False,False
2018,5,26,124.6,2018-05-26,False,False,4.699999999999989,False,False,False,False,False
2018,5,27,135.2,2018-05-27,False,False,10.599999999999994,False,False,False,False,False
2018,5,28,135.2,2018-05-28,False,False,0.0,False,False,False,False,False
2018,5,29,135.3,2018-05-29,False,False,0.10000000000002274,False,False,False,False,False
2018,5,30,147.1,2018-05-30,False,False,11.799999999999983,False,False,False,False,False
2018,5,31,154.4,2018-05-31,False,False,7.300000000000011,False,False,False,False,False
2018,6,1,154.4,2018-06-01,False,False,0.0,False,False,False,False,False
2018,6,2,154.4,2018-06-02,False,False,0.0,False,False,False,False,False
2018,6,3,154.4,2018-06-03,False,False,0.0,False,False,False,False,False
2018,6,4,154.3,2018-06-04,False,False,0.09999999999999432,False,False,False,False,False
2018,6,5,154.3,2018-06-05,False,False,0.0,False,False,False,False,False
2018,6,6,154.3,2018-06-06,False,False,0.0,False,False,False,False,False
2018,6,7,154.2,2018-06-07,False,False,0.10000000000002274,False,False,False,False,False
2018,6,8,154.2,2018-06-08,False,False,0.0,False,False,False,False,False
2018,6,9,145.9,2018-06-09,False,False,8.299999999999983,False,False,False,False,False
2018,6,10,141.2,2018-06-10,False,False,4.700000000000017,False,False,False,False,False
2018,6,11,140.0,2018-06-11,False,False,1.1999999999999886,False,False,False,False,False
2018,6,12,126.9,2018-06-12,False,False,13.099999999999994,False,False,False,False,False
2018,6,13,126.8,2018-06-13,False,False,0.10000000000000853,False,False,False,False,False
2018,6,14,126.8,2018-06-14,False,False,0.0,False,False,False,False,False
2018,6,15,136.7,2018-06-15,False,False,9.899999999999991,False,False,False,False,False
2018,6,16,147.5,2018-06-16,False,False,10.800000000000011,False,False,False,False,False
2018,6,17,152.4,2018-06-17,False,False,4.900000000000006,False,False,False,False,False
2018,6,18,152.3,2018-06-18,False,False,0.09999999999999432,False,False,False,False,False
2018,6,19,152.2,2018-06-19,False,False,0.10000000000002274,False,False,False,False,False
2018,6,20,152.1,2018-06-20,False,False,0.09999999999999432,False,False,False,False,False
2018,6,21,157.5,2018-06-21,False,False,5.400000000000006,False,False,False,False,False
2018,6,22,155.2,2018-06-22,False,False,2.3000000000000114,False,False,False,False,False
2018,6,23,149.5,2018-06-23,False,False,5.699999999999989,False,False,False,False,False
2018,6,24,149.4,2018-06-24,False,False,0.09999999999999432,False,False,False,False,False
2018,6,25,149.3,2018-06-25,False,False,0.09999999999999432,False,False,False,False,False
2018,6,26,149.2,2018-06-26,False,False,0.10000000000002274,False,False,False,False,False
2018,6,27,149.1,2018-06-27,False,False,0.09999999999999432,False,False,False,False,False
2018,6,28,152.9,2018-06-28,False,False,3.8000000000000114,False,False,False,False,False
2018,6,29,157.4,2018-06-29,False,False,4.5,False,False,False,False,False
2018,6,30,157.3,2018-06-30,False,False,0.09999999999999432,False,False,False,False,False
2018,7,1,161.9,2018-07-01,False,False,4.599999999999994,False,False,False,False,False
2018,7,2,164.5,2018-07-02,False,False,2.5999999999999943,False,False,False,False,False
2018,7,3,164.4,2018-07-03,False,False,0.09999999999999432,False,False,False,False,False
2018,7,4,164.2,2018-07-04,False,False,0.20000000000001705,False,False,False,False,False
2018,7,5,157.5,2018-07-05,False,False,6.699999999999989,False,False,False,False,False
2018,7,6,154.0,2018-07-06,False,False,3.5,False,False,False,False,False
2018,7,7,147.5,2018-07-07,False,False,6.5,False,False,False,False,False
2018,7,8,141.9,2018-07-08,False,False,5.599999999999994,False,False,False,False,False
2018,7,9,141.8,2018-07-09,False,False,0.09999999999999432,False,False,False,False,False
2018,7,10,141.7,2018-07-10,False,False,0.10000000000002274,False,False,False,False,False
2018,7,11,149.5,2018-07-11,False,False,7.800000000000011,False,False,False,False,False
2018,7,12,154.2,2018-07-12,False,False,4.699999999999989,False,False,False,False,False
2018,7,13,158.7,2018-07-13,False,False,4.5,False,False,False,False,False
2018,7,14,161.5,2018-07-14,False,False,2.8000000000000114,False,False,False,False,False
2018,7,15,161.4,2018-07-15,False,False,0.09999999999999432,False,False,False,False,False
2018,7,16,161.3,2018-07-16,False,False,0.09999999999999432,False,False,False,False,False
2018,7,17,161.1,2018-07-17,False,False,0.20000000000001705,False,False,False,False,False
2018,7,18,161.0,2018-07-18,False,False,0.09999999999999432,False,False,False,False,False
2018,7,19,153.6,2018-07-19,False,False,7.400000000000006,False,False,False,False,False
2018,7,20,144.5,2018-07-20,False,False,9.099999999999994,False,False,False,False,False
2018,7,21,135.3,2018-07-21,False,False,9.199999999999989,False,False,False,False,False
2018,7,22,125.2,2018-07-22,False,False,10.100000000000009,False,False,False,False,False
2018,7,23,125.1,2018-07-23,False,False,0.10000000000000853,False,False,False,False,False
2018,7,24,125.0,2018-07-24,False,False,0.09999999999999432,False,False,False,False,False
2018,7,25,124.9,2018-07-25,False,False,0.09999999999999432,False,False,False,False,False
2018,7,26,124.8,2018-07-26,False,False,0.10000000000000853,False,False,False,False,False
2018,7,27,124.8,2018-07-27,False,False,0.0,False,False,False,False,False
2018,7,28,124.7,2018-07-28,False,False,0.09999999999999432,False,False,False,False,False
2018,7,29,123.1,2018-07-29,False,False,1.6000000000000085,False,False,False,False,False
2018,7,30,121.6,2018-07-30,False,False,1.5,False,False,False,False,False
2018,7,31,121.5,2018-07-31,False,False,0.09999999999999432,False,False,False,False,False
2018,8,1,121.5,2018-08-01,False,False,0.0,False,False,False,False,False
2018,8,2,121.4,2018-08-02,False,False,0.09999999999999432,False,False,False,False,False
2018,8,3,136.6,2018-08-03,False,False,15.199999999999989,False,False,False,False,False
2018,8,4,135.0,2018-08-04,False,False,1.5999999999999943,False,False,False,False,False
2018,8,5,131.1,2018-08-05,False,False,3.9000000000000057,False,False,False,False,False
2018,8,6,131.0,2018-08-06,False,False,0.09999999999999432,False,False,False,False,False
2018,8,7,130.9,2018-08-07,False,False,0.09999999999999432,False,False,False,False,False
2018,8,8,130.8,2018-08-08,False,False,0.09999999999999432,False,False,False,False,False
2018,8,9,130.7,2018-08-09,False,False,0.10000000000002274,False,False,False,False,False
2018,8,10,129.0,2018-08-10,False,False,1.6999999999999886,False,False,False,False,False
2018,8,11,139.6,2018-08-11,False,False,10.599999999999994,False,False,False,False,False
2018,8,12,145.1,2018-08-12,False,False,5.5,False,False,False,False,False
2018,8,13,154.4,2018-08-13,False,False,9.300000000000011,False,False,False,False,False
2018,8,14,159.1,2018-08-14,False,False,4.699999999999989,False,False,False,False,False
2018,8,15,158.9,2018-08-15,False,False,0.19999999999998863,False,False,False,False,False
2018,8,16,158.8,2018-08-16,False,False,0.09999999999999432,False,False,False,False,False
2018,8,17,158.6,2018-08-17,False,False,0.20000000000001705,False,False,False,False,False
2018,8,18,158.5,2018-08-18,False,False,0.09999999999999432,False,False,False,False,False
2018,8,19,158.3,2018-08-19,False,False,0.19999999999998863,False,False,False,False,False
2018,8,20,158.1,2018-08-20,False,False,0.20000000000001705,False,False,False,False,False
2018,8,21,154.0,2018-08-21,False,False,4.099999999999994,False,False,False,False,False
2018,8,22,136.3,2018-08-22,False,False,17.69999999999999,True,False,False,False,True
2018,8,23,113.1,2018-08-23,False,False,23.200000000000017,True,False,False,False,True
